,Unnamed: 0,url,id,datetime,location,username,displayname,verified,followerCount,friendsCount,language,content,bio,likes,retweets,quotes,comments,"hashtags ",content_re
516,516,https://twitter.com/radiolickdotcom/status/836981872710148097,836981872710148097,2017-03-01 16:50:03+00:00,,radiolickdotcom,Radiolick,False,24,237,hi,"https://t.co/WmqHujgzsQ     BEST IN BHANGRA MUSIC 24/7 Yojana
Manipur
#INDvAUS #AzaadiDoublespeak #BHNAGRA #DESI #PUNJABI #PUNJAB https://t.co/uGb91t5Tyk",DesiLiick.Com,1,0,0,0,"['INDvAUS', 'AzaadiDoublespeak', 'BHNAGRA', 'DESI', 'PUNJABI', 'PUNJAB']","Huts: //at.co/Vamkhunjzsk Best in Bhangra Music 1/3 Scheme
Manipur
#Indras #Azadidoublespack #Bhanagar #Desi #Punjabi #Punjab Huts:: //at.Co/ August"
517,517,https://twitter.com/PunjabRung/status/836980443387953159,836980443387953159,2017-03-01 16:44:22+00:00,,PunjabRung,ਪੰਜਾਬ ਰੰਗ پنجاب رنگ,False,5996,3,und,#Punjab https://t.co/KkqZ5fEZVu,Rangla Punjab,17,3,0,0,"['Punjab']",#Punjab https://t.co/KkqZ5fEZVu
518,518,https://twitter.com/PunjabRung/status/836980268078678020,836980268078678020,2017-03-01 16:43:40+00:00,,PunjabRung,ਪੰਜਾਬ ਰੰਗ پنجاب رنگ,False,5996,3,in,Puran Bhagat temple  #Sialkot #Punjab https://t.co/5gdgJKqYrE,Rangla Punjab,13,3,1,0,"['Sialkot', 'Punjab']",Puran Bhagat temple  #Sialkot #Punjab https://t.co/5gdgJKqYrE
519,519,https://twitter.com/PunjabieTadkaSo/status/836980114248380416,836980114248380416,2017-03-01 16:43:04+00:00,"Ludhiana, India",PunjabieTadkaSo,Punjabie Tadka Songs,False,752,3439,in,📷 Desi Punjab #TV #Show #online #video #desi #punjab #every #Sunday #Evening https://t.co/CCgoNyGn4n,"Watch Punjabi Latest Video Songs, Punjabi News and Funny Video Shorts, 😀 Punjabi Entertainer Groups",0,0,0,0,"['TV', 'Show', 'online', 'video', 'desi', 'punjab', 'every', 'Sunday', 'Evening']",📷 Desi Punjab #TV #Show #online #video #desi #punjab #every #Sunday #Evening https://t.co/CCgoNyGn4n
520,520,https://twitter.com/SkymetWeather/status/836976835883905025,836976835883905025,2017-03-01 16:30:02+00:00,India,SkymetWeather,SkymetWeather,True,96455,490,en,"Parts of #Punjab, #Haryana, West UP to see light #rains: https://t.co/hqAVSqflog https://t.co/byhpbweGzY","Round the clock pan India weather alerts, forecasts, and observations. Latest news and updates on #weather from all parts of India.",1,0,0,0,"['Punjab', 'Haryana', 'rains']","Parts of #Punjab, #Haryana, West UP to see light #rains: https://t.co/hqAVSqflog https://t.co/byhpbweGzY"
521,521,https://twitter.com/Minhas_Paracha/status/836976420249288704,836976420249288704,2017-03-01 16:28:23+00:00,Peshawar,Minhas_Paracha,Minhas Paracha,False,50,89,en,Shame on #Punjab #Govt 😡😡😡 https://t.co/5i0iWZdk95,,0,0,0,0,"['Punjab', 'Govt']",Shame on #Punjab #Govt 😡😡😡 https://t.co/5i0iWZdk95
522,522,https://twitter.com/BawaHS/status/836976090761547778,836976090761547778,2017-03-01 16:27:04+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"#Congress demands #Rijiju resign for his remarks on #Gurmehar, the daughter of #Punjab
https://t.co/JCWQJ0B9nR https://t.co/X90aog8EBI",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,1,0,0,0,"['Congress', 'Rijiju', 'Gurmehar', 'Punjab']","#Congress demands #Rijiju resign for his remarks on #Gurmehar, the daughter of #Punjab
https://t.co/JCWQJ0B9nR https://t.co/X90aog8EBI"
523,523,https://twitter.com/yespunjab/status/836976090308542464,836976090308542464,2017-03-01 16:27:04+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"#Congress demands #Rijiju resign for his remarks on #Gurmehar, the daughter of #Punjab
https://t.co/vu5n518ybV https://t.co/AlPzafv45S",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,1,0,0,0,"['Congress', 'Rijiju', 'Gurmehar', 'Punjab']","#Congress demands #Rijiju resign for his remarks on #Gurmehar, the daughter of #Punjab
https://t.co/vu5n518ybV https://t.co/AlPzafv45S"
524,524,https://twitter.com/earnmoneyjobs/status/836975698287939584,836975698287939584,2017-03-01 16:25:31+00:00,India,earnmoneyjobs,Govt Jobs Alert,False,1262,1613,en,"#Punjabi Grammar Special #Notes for #Punjab #Govt #Exams preparation..
Download Here:- https://t.co/kuGWcrCleE https://t.co/1bQVflsTBL",Jobs Alert Community,0,0,0,0,"['Punjabi', 'Notes', 'Punjab', 'Govt', 'Exams']","#Punjabi Grammar Special #Notes for #Punjab #Govt #Exams preparation..
Download Here:- https://t.co/kuGWcrCleE https://t.co/1bQVflsTBL"
525,525,https://twitter.com/SAMAATV/status/836973232926380033,836973232926380033,2017-03-01 16:15:43+00:00,Pakistan,SAMAATV,SAMAA TV,True,2780987,83,en,#Punjab police slams “seditious” propaganda of ethnic profiling. https://t.co/R0UGAtBW4B,پاکستان کا سب سے بڑانیوزچینل جولاتا ہے تازہ ترین خبریں، سنسنی نہیں، صرف خبریں @SamaaEnglish @SamaaSport @SamaaMoney @OriginalsSamaa @HealthSamaa @LifestyleSamaa,7,2,0,0,"['Punjab']",#Punjab police slams “seditious” propaganda of ethnic profiling. https://t.co/R0UGAtBW4B
526,526,https://twitter.com/AfPakCommentary/status/836970979498704896,836970979498704896,2017-03-01 16:06:46+00:00,India,AfPakCommentary,AfPak Commentary,False,666,217,en,"Religious hardliners defy ban, celebrate #Pakistani #Punjab governor’s killer

Op #RaddulFasaad #ZarbEAzb Failed 

https://t.co/Ho7z63RbZW",Analysing the impact of the USA End Game in #AfPak Introducing Hashtags #Taliban #ISKP #ShiaSunniBomb #PakNucWeapons #PakistanNuclearWeapons. Handle by @VVSNair,0,1,0,0,"['Pakistani', 'Punjab', 'RaddulFasaad', 'ZarbEAzb']","Religious hardliners defy ban, celebrate #Pakistani #Punjab governor’s killer

Op #RaddulFasaad #ZarbEAzb Failed 

https://t.co/Ho7z63RbZW"
527,527,https://twitter.com/VVSNair/status/836970979494502400,836970979494502400,2017-03-01 16:06:46+00:00,OSV 85,VVSNair,Vijai Vir Singh Nair,False,3440,1191,en,"Religious hardliners defy ban, celebrate #Pakistani #Punjab governor’s killer

Op #RaddulFasaad #ZarbEAzb Failed 

https://t.co/flOvPNh5kG",Personal handle #IndNatSec #OSINT. Usually found on @ChinaCommentary @AfPakCommentary @38thll @IranCommentary @DroneAlert @ballot2014 @TheModiEra,1,1,0,0,"['Pakistani', 'Punjab', 'RaddulFasaad', 'ZarbEAzb']","Religious hardliners defy ban, celebrate #Pakistani #Punjab governor’s killer

Op #RaddulFasaad #ZarbEAzb Failed 

https://t.co/flOvPNh5kG"
528,528,https://twitter.com/amlendra/status/836967018507157505,836967018507157505,2017-03-01 15:51:01+00:00,Delhi,amlendra,Amlendra Kumar Singh (मुन्ना),False,271,1340,hi,"Indianewsup: Inkhabar: सतलुज यमुना लिंक मामले को लेकर सुप्रीम कोर्ट में बुधवार को अहम सुनवाई
https://t.co/XikZs4Z5X4
#SupremeCourt #Punjab…",Journalist at @NewsX @Inkhabar ... Personal Thoughts...tweets my twitter account.,0,0,0,0,"['SupremeCourt', 'Punjab']","Indianewsup: Inkhabar: Important hearing in Supreme Court on Sutlej Yamuna Link case on Wednesday
https://t.co/xikzs4Z5x4
#SUPREMECORT #Punjab…"
529,529,https://twitter.com/IndiaNewsUP_UK/status/836966149078335489,836966149078335489,2017-03-01 15:47:34+00:00,delhi,IndiaNewsUP_UK,India News UP/UK,False,23424,72,hi,"Inkhabar: सतलुज यमुना लिंक मामले को लेकर सुप्रीम कोर्ट में बुधवार को अहम सुनवाई
https://t.co/oky4TSflez
#SupremeCourt #Punjab #Haryana",India News Uttar Pradesh & Uttarakhand regional News channel.. Watch live ITV UP/UK. Find us on Facebook m.facebook.com/Indianewsup/,0,0,0,0,"['SupremeCourt', 'Punjab', 'Haryana']","Inkhabar: Important hearing in Supreme Court on Sutlej Yamuna link case on Wednesday
https://t.co/oky4tsflez
#SUPREMECOURT #PUNJAB #Haryana"
530,530,https://twitter.com/PVibh/status/836965637557739520,836965637557739520,2017-03-01 15:45:32+00:00,India,PVibh,Vibhor Sharma,False,86,83,en,"@gurdasmaan veerji salute to u for ur song #Punjab..someone rightly said if u want to destroy a nation, destroy its youth.. #GetUpIndia","Entrepreneur , Rider, Amateur Gutarist, movie buff..umm,, what more?",0,0,0,0,"['Punjab', 'GetUpIndia']","@gurdasmaan veerji salute to u for ur song #Punjab..someone rightly said if u want to destroy a nation, destroy its youth.. #GetUpIndia"
531,531,https://twitter.com/Inkhabar/status/836965467453448192,836965467453448192,2017-03-01 15:44:52+00:00,"Noida, India",Inkhabar,InKhabar,True,30485,901,hi,"सतलुज यमुना लिंक मामले को लेकर सुप्रीम कोर्ट में बुधवार को अहम सुनवाई
https://t.co/s6xLEQwSE7
#SupremeCourt #Punjab #Haryana","Official Handle of InKhabar, online avatar of India News, 24x7 National Hindi News Channel. LiveTV: inkhabar.com/livetv",1,0,0,0,"['SupremeCourt', 'Punjab', 'Haryana']","Important hearing in Supreme Court on Sutlej Yamuna Link case on Wednesday
https://t.co/S6xleqwse7
#SUPREMECOURT #PUNJAB #Haryana"
532,532,https://twitter.com/HmvCollege/status/836962893937672193,836962893937672193,2017-03-01 15:34:38+00:00,"Jalandhar, India",HmvCollege,HMV College,False,185,297,en,"HMV students won Overall Trophy
#HMV #Jalandhar #Punjab #India

 The students of Hans Raj Mahila Maha Vidyalaya... https://t.co/9aa5LKcXTd",This Institution aims at broadening the mental horizons of the students and ensuing a global perspective in them.,1,0,0,0,"['HMV', 'Jalandhar', 'Punjab', 'India']","HMV students won Overall Trophy
#HMV #Jalandhar #Punjab #India

 The students of Hans Raj Mahila Maha Vidyalaya... https://t.co/9aa5LKcXTd"
533,533,https://twitter.com/RaahiVibes/status/836958892525518850,836958892525518850,2017-03-01 15:18:44+00:00,"Chandigarh,India",RaahiVibes,Raahi,False,280,123,en,"Few memories from my recent visit to Amritsar . 🙏🙏🙋🙋

#amritsardiaries #punjab #goldentemple… https://t.co/VEi4cbNvTs",Rapper/Song Writer/Performer/Artist,0,0,0,0,"['amritsardiaries', 'punjab', 'goldentemple']","Few memories from my recent visit to Amritsar . 🙏🙏🙋🙋

#amritsardiaries #punjab #goldentemple… https://t.co/VEi4cbNvTs"
534,534,https://twitter.com/indiatvnews/status/836956578431528960,836956578431528960,2017-03-01 15:09:32+00:00,India,indiatvnews,India TV,True,1984431,34,en,"#GurmeharPostRow: DU student gets security from #Punjab police
https://t.co/56LphrObro #IndiaTV #GurmeharKaur https://t.co/ffAtjTfLon",India’s most watched Hindi News Channel. Follow for latest/breaking News Alerts from all over the Globe. FB:FB.com/IndiaTVNews,10,1,0,3,"['GurmeharPostRow', 'Punjab', 'IndiaTV', 'GurmeharKaur']","#GurmeharPostRow: DU student gets security from #Punjab police
https://t.co/56LphrObro #IndiaTV #GurmeharKaur https://t.co/ffAtjTfLon"
535,535,https://twitter.com/KatAdeney/status/836954367924260864,836954367924260864,2017-03-01 15:00:45+00:00,I want to be in South Asia,KatAdeney,Prof. Katharine Adeney,False,5378,3254,en,Fantastic article on environmental (and human) costs of rice growing in #Punjab #India by @klaasvandijken #cancer https://t.co/2zML14WDyy https://t.co/96vYZa5pxr,"Prof Comp Pol @NottsPolitics. Mum. Researches (and loves) S Asia. Tweets on CPEC, Federalism, Majoritarianism, HE, EDI & SEN. She/Her. Pubs: tinyurl.com/kwnlkmm",0,0,0,0,"['Punjab', 'India', 'cancer']",Fantastic article on environmental (and human) costs of rice growing in #Punjab #India by @klaasvandijken #cancer https://t.co/2zML14WDyy https://t.co/96vYZa5pxr
536,536,https://twitter.com/UoN_ARI/status/836954366762434560,836954366762434560,2017-03-01 15:00:45+00:00,Nottingham,UoN_ARI,Asia Research Institute,False,3212,1254,en,Fantastic article on environmental (and human) costs of rice growing in #Punjab #India by @klaasvandijken #cancer https://t.co/h25ZkNhpRM https://t.co/XMDeTADo80,The @UniofNottingham Asia Research Institute is a world leading centre for expertise on the Asia-Pacific region || theasiadialogue.com ||,0,0,0,0,"['Punjab', 'India', 'cancer']",Fantastic article on environmental (and human) costs of rice growing in #Punjab #India by @klaasvandijken #cancer https://t.co/h25ZkNhpRM https://t.co/XMDeTADo80
537,537,https://twitter.com/OnlyOneMYTrophy/status/836953337027264512,836953337027264512,2017-03-01 14:56:40+00:00,Kuala Lumpur,OnlyOneMYTrophy,OnlyOneMY | Trophy Malaysia Supplier,False,200,65,en,"RT https://t.co/4YUjx9wEyR #Vijay #Hazare #Trophy: #Gurkeerat, #Yuvraj #star in #Punjab #win... https://t.co/vjolQO1M2h","01-08-01, Brem Park, Jalan Selesa 2, 58200 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia 
Phone: 012-222-6038 
;
Trophy Malaysia 🏆",0,0,0,0,"['Vijay', 'Hazare', 'Trophy', 'Gurkeerat', 'Yuvraj', 'star', 'Punjab', 'win']","RT https://t.co/4YUjx9wEyR #Vijay #Hazare #Trophy: #Gurkeerat, #Yuvraj #star in #Punjab #win... https://t.co/vjolQO1M2h"
538,538,https://twitter.com/kainaatarora/status/836952304372830209,836952304372830209,2017-03-01 14:52:33+00:00,,kainaatarora,Kainaat Arora,True,63251,15,und,#R2P #Tonight #Ludhiana #Punjab https://t.co/RLRS2IUpTi,Dreamer! Achiever!Lover! Healer! An Artist By Choice & Employed By Hindi Film industry! for work : contact : teamkainaat@gmail.com,167,25,1,21,"['R2P', 'Tonight', 'Ludhiana', 'Punjab']",#R2P #Tonight #Ludhiana #Punjab https://t.co/RLRS2IUpTi
539,539,https://twitter.com/yespunjab/status/836952103117533184,836952103117533184,2017-03-01 14:51:45+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/uQ7gAQHX00 https://t.co/MarItbEA5v",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,2,1,0,0,"['VijayHazare', 'Gurkeerat', 'Yuvraj', 'Punjab']","#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/uQ7gAQHX00 https://t.co/MarItbEA5v"
540,540,https://twitter.com/BawaHS/status/836952102463225856,836952102463225856,2017-03-01 14:51:45+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/1fmMg49iyh https://t.co/rj5mVeiVGw",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,0,0,0,0,"['VijayHazare', 'Gurkeerat', 'Yuvraj', 'Punjab']","#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/1fmMg49iyh https://t.co/rj5mVeiVGw"
541,541,https://twitter.com/BawaHS/status/836951899437957121,836951899437957121,2017-03-01 14:50:57+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/1fmMg49iyh https://t.co/7SATcWGmBU",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,1,0,0,0,"['VijayHazare', 'Gurkeerat', 'Yuvraj', 'Punjab']","#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/1fmMg49iyh https://t.co/7SATcWGmBU"
542,542,https://twitter.com/yespunjab/status/836951898972434433,836951898972434433,2017-03-01 14:50:57+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/uQ7gAQHX00 https://t.co/nfPLZCMghX",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,1,0,0,0,"['VijayHazare', 'Gurkeerat', 'Yuvraj', 'Punjab']","#VijayHazare Trophy: #Gurkeerat, #Yuvraj star in #Punjab win 
https://t.co/uQ7gAQHX00 https://t.co/nfPLZCMghX"
543,543,https://twitter.com/sikhexpo/status/836951595514531840,836951595514531840,2017-03-01 14:49:44+00:00,,sikhexpo,Sikhexpo,False,10600,2263,en,"Don't stress, let #Waheguru handle it. 🙏🏽 https://t.co/Cuygq8WOvD #sikh #sikhexpo #punjab #punjabi https://t.co/OSdItr4U8X",san francisco | new york | london ~ focused on activism in support of the #farmersprotest currently.,4,0,0,0,"['Waheguru', 'sikh', 'sikhexpo', 'punjab', 'punjabi']","Don't Stress, Let #Waheguru Handle It.🙏🏽 https://t.co/cuygq8wovd #Sikh #sikhexpo"
544,544,https://twitter.com/darnahsan/status/836949950747455488,836949950747455488,2017-03-01 14:43:12+00:00,,darnahsan,DAR 🇵🇰,False,275,872,en,"@abubakarumer that is two, maybe the one word u looking for living in #Punjab is #Pathan https://t.co/OHJkAHo6Ul","Old Sins cast long Shadows, indeed;   Doubts are the ants in the pants, that keep faith moving;",0,0,0,0,"['Punjab', 'Pathan']","@abubakarumer that is two, maybe the one word u looking for living in #Punjab is #Pathan https://t.co/OHJkAHo6Ul"
545,545,https://twitter.com/agk4444/status/836948545894760450,836948545894760450,2017-03-01 14:37:37+00:00,"Liverpool, NY",agk4444,#Rajanna(G🌐pi AdusuⓂilli),False,555,2738,und,"#Vijay #Hazare #Trophy: #Gurkeerat, #Yuvraj #star in #Punjab #win... https://t.co/HKasadzmza","Editor of SocialNews.XYZ and President of AGK Fire INC (agkfire.com) (truthsocial.co.in).

$SPX $ES_F #ES_F Ⓜ $DWAC",0,0,1,0,"['Vijay', 'Hazare', 'Trophy', 'Gurkeerat', 'Yuvraj', 'star', 'Punjab', 'win']","#Vijay #Hazare #Trophy: #Gurkeerat, #Yuvraj #star in #Punjab #win... https://t.co/HKasadzmza"
546,546,https://twitter.com/iamhamdard/status/836948015093018625,836948015093018625,2017-03-01 14:35:31+00:00,,iamhamdard,Abdul Qudoos Hamdard,False,1333,108,en,"Innocent &amp; Poor #Pushtuns r arrested in #Punjab Army &amp; Police.
@takkar1234 @a_siab @D_VoiceOfTruth @aurangzeb2013 @dawn_com https://t.co/PpEQjAtEYE",A pen 🖊 is more powerful than a gun|Blessed Muslim|Humanitarian|Believe in Non-Violence|Views are Personal,1,0,0,0,"['Pushtuns', 'Punjab']","Innocent &amp; Poor #Pushtuns r arrested in #Punjab Army &amp; Police.
@takkar1234 @a_siab @D_VoiceOfTruth @aurangzeb2013 @dawn_com https://t.co/PpEQjAtEYE"
547,547,https://twitter.com/PunjabieTadkaSo/status/836944728302170113,836944728302170113,2017-03-01 14:22:27+00:00,"Ludhiana, India",PunjabieTadkaSo,Punjabie Tadka Songs,False,752,3439,in,📷 Desi Punjab #TV #Show #online #video #desi #punjab #every #Sunday #Evening https://t.co/EdsvIfJSP7,"Watch Punjabi Latest Video Songs, Punjabi News and Funny Video Shorts, 😀 Punjabi Entertainer Groups",0,0,0,0,"['TV', 'Show', 'online', 'video', 'desi', 'punjab', 'every', 'Sunday', 'Evening']",📷 Desi Punjab #TV #Show #online #video #desi #punjab #every #Sunday #Evening https://t.co/EdsvIfJSP7
548,548,https://twitter.com/Saqib_Sial786/status/836943853265506304,836943853265506304,2017-03-01 14:18:58+00:00,SAHIWAL PAKISTAN,Saqib_Sial786,SAQIB SIAL,False,2962,3374,en,"Jobs Are Announced In #Punjab Saaf Pani Company.Last Date To Apply 15th March
&gt;Visit Today's Roznama Dunya&lt;
#DunyaNews","Poet /Writer
Master in urdu language and litrature
Big Fan of
 ‎@Imrankhanpti

 SMT (PTI)",0,0,0,0,"['Punjab', 'DunyaNews']","Jobs Are Announced In #Punjab Saaf Pani Company.Last Date To Apply 15th March
&gt;Visit Today's Roznama Dunya&lt;
#DunyaNews"
549,549,https://twitter.com/HafizPashteeen/status/836943833573298177,836943833573298177,2017-03-01 14:18:54+00:00,"Punjab, Pakistan",HafizPashteeen,Hafiz Pashteen,False,19,49,en,The racial profiling of #Pukhtoon by #Punjab police is on top after #Bangal tragedy. faced scanning on every checkpost in lahore.,,0,0,0,0,"['Pukhtoon', 'Punjab', 'Bangal']",The racial profiling of #Pukhtoon by #Punjab police is on top after #Bangal tragedy. faced scanning on every checkpost in lahore.
550,550,https://twitter.com/_mwaseem_/status/836943765919186944,836943765919186944,2017-03-01 14:18:38+00:00,A world with no borders,_mwaseem_,Maaria ماریہ,False,18679,407,und,#Sargodha #Punjab https://t.co/w1QYOnWZWl,#Architect #Researcher #Photographer #Traveler (passionate abt #history #architecture #heritage #art )Sharing few fragments of #Lahore & more through my lens,2,1,0,1,"['Sargodha', 'Punjab']",#Sargodha #punjab https://t.co/w1qyonwzwl
551,551,https://twitter.com/yespunjab/status/836942855797092353,836942855797092353,2017-03-01 14:15:01+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"Guess and Win Rs. One Lakh - https://t.co/5qJ5XNgXQD announces #Punjab #Polls Contest 2017

https://t.co/F2gl2cmcc1 https://t.co/VvqKj1hokn",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,1,0,0,0,"['Punjab', 'Polls']","Guess and Win Rs. One Lakh - https://t.co/5qJ5XNgXQD announces #Punjab #Polls Contest 2017

https://t.co/F2gl2cmcc1 https://t.co/VvqKj1hokn"
552,552,https://twitter.com/BawaHS/status/836942849090457600,836942849090457600,2017-03-01 14:14:59+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"Guess and Win Rs. One Lakh - https://t.co/xdiAgGbTu3 announces #Punjab #Polls Contest 2017

https://t.co/lbXRiPMLQW https://t.co/ah8qAvyCKg",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,0,0,0,0,"['Punjab', 'Polls']","Guess and Win Rs. One Lakh - https://t.co/xdiAgGbTu3 announces #Punjab #Polls Contest 2017

https://t.co/lbXRiPMLQW https://t.co/ah8qAvyCKg"
553,553,https://twitter.com/dipswit/status/836940336391929856,836940336391929856,2017-03-01 14:05:00+00:00,India,dipswit,Dipankar Chakraborty,False,583,395,en,Clean Cold Chain delegation in #Punjab to understand how sustainable agri can 2 farmer income @Toby_Peters_ @Nextekltd @DavidLelliottUK https://t.co/qZlonxcnFN,"Country Director, University of Birmingham India Institute. Views Personal.",8,5,1,0,"['Punjab']",Clean Cold Chain delegation in #Punjab to understand how sustainable agri can 2 farmer income @Toby_Peters_ @Nextekltd @DavidLelliottUK https://t.co/qZlonxcnFN
554,554,https://twitter.com/yespunjab/status/836940280012111872,836940280012111872,2017-03-01 14:04:47+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"#DSGMC poll outcome a curtain raiser to #Punjab Assembly Results: #Badal
https://t.co/dtHtbRbCxC https://t.co/Mk1l1ZxPwa",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,0,0,0,0,"['DSGMC', 'Punjab', 'Badal']","#DSGMC poll outcome a curtain raiser to #Punjab Assembly Results: #Badal
https://t.co/dtHtbRbCxC https://t.co/Mk1l1ZxPwa"
555,555,https://twitter.com/BawaHS/status/836940278086893568,836940278086893568,2017-03-01 14:04:46+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"#DSGMC poll outcome a curtain raiser to #Punjab Assembly Results: #Badal
https://t.co/5OYka6rMYF https://t.co/CqFfG9EPu8",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,0,0,0,0,"['DSGMC', 'Punjab', 'Badal']","#DSGMC poll outcome a curtain raiser to #Punjab Assembly Results: #Badal
https://t.co/5OYka6rMYF https://t.co/CqFfG9EPu8"
556,556,https://twitter.com/yespunjab/status/836939867493969921,836939867493969921,2017-03-01 14:03:08+00:00,Punjab,yespunjab,YesPunjab.com (For Punjabi follow @BawaHs),False,114279,147910,en,"#Gurmehar gets security in #Punjab, #Haryana minister flays her
https://t.co/muGZeJUAgL https://t.co/0roOHFfoQL",YesPunjab.com #News #Entertainment #Website with focus on #Punjab #NRIs #India by #HSBawa @bawahs #Journalist. facebook.com/YesPunjab,1,0,0,0,"['Gurmehar', 'Punjab', 'Haryana']","#Gurmehar gets security in #Punjab, #Haryana minister flays her
https://t.co/muGZeJUAgL https://t.co/0roOHFfoQL"
557,557,https://twitter.com/BawaHS/status/836939867145797632,836939867145797632,2017-03-01 14:03:08+00:00,#Jalandha  #Punjab  #India,BawaHS,YesPunjab-Punjabi (For English Follow @yespunjab),False,51886,23206,en,"#Gurmehar gets security in #Punjab, #Haryana minister flays her
https://t.co/SjRpJDPrWX https://t.co/tI6J3UAYmc",#Journalist #Columnist #Writer #Editor at yespunjab.com a #news and #entertainment site on #Punjab #India facebook.com/YesPunjab,0,0,0,0,"['Gurmehar', 'Punjab', 'Haryana']","#Gurmehar gets security in #Punjab, #Haryana minister flays her
https://t.co/SjRpJDPrWX https://t.co/tI6J3UAYmc"
558,558,https://twitter.com/CSSWorld/status/836937149027082241,836937149027082241,2017-03-01 13:52:20+00:00,,CSSWorld,CSS World,False,1584,30,in,"In Conversation with NASIR SHAHZAD, 31st in #Punjab, #PMS-2015 https://t.co/Z3QQqTu2Lv",,0,0,0,0,"['Punjab', 'PMS']","In Conversation with NASIR SHAHZAD, 31st in #Punjab, #PMS-2015 https://t.co/Z3QQqTu2Lv"
559,559,https://twitter.com/ROTACouncil/status/836937067913330688,836937067913330688,2017-03-01 13:52:01+00:00,,ROTACouncil,ROTA Council,False,401,140,en,Significant increase in immunization coverage in #Punjab paved way for new vaccine introduction. https://t.co/yDy6deSJrI,"To save lives and improve health, fighting diarrheal disease.
#ROTA provides evidence to scientific authorities on #rotavirus disease and vaccines.",0,0,0,0,"['Punjab']",Significant increase in immunization coverage in #Punjab paved way for new vaccine introduction. https://t.co/yDy6deSJrI
560,560,https://twitter.com/JWorldTimes/status/836937043318042625,836937043318042625,2017-03-01 13:51:55+00:00,Lahore,JWorldTimes,JahangirsWorld Times,False,2142,46,in,"In Conversation with NASIR SHAHZAD, 31st in #Punjab, #PMS-2015 https://t.co/udk4ScO9B4",First comprehensive magazine for the students and teachers of competitive exams.,0,0,0,0,"['Punjab', 'PMS']","In Conversation with NASIR SHAHZAD, 31st in #Punjab, #PMS-2015 https://t.co/udk4ScO9B4"
