,url,id,datetime,location,username,displayname,verified,followerCount,friendsCount,language,content,bio,likes,retweets,quotes,comments,hashtags
1617,https://twitter.com/News18Punjab/status/1493506664087298049,1493506664087298049,2022-02-15 08:45:11+00:00,,News18Punjab,News18Punjab,True,70127,217,und,https://t.co/yiYjXHMeel #AkaliDal,"News18Punjab, website of Network18 Group caters to News & information to Punjab viewers. Network18 Group is presently the largest Television Network in India.",0,0,0,0,['AkaliDal']
1618,https://twitter.com/ZeePunjabHH/status/1493505743752171524,1493505743752171524,2022-02-15 08:41:31+00:00,"Noida Sector-16, UP",ZeePunjabHH,Zee PHH,True,44138,109,pa,"ਅਕਾਲੀ ਦਲ-ਬਸਪਾ ਨੇ ਜਾਰੀ ਕੀਤਾ ਚੋਣ ਮੈਨੀਫੈਸਟੋ, ਪੜੋ ਚੋਣ ਮੈਨੀਫੈਸਟੋ ਵਿਚ ਕੀ ਕੀਤੇ ਵਾਅਦੇ

#AkaliDal #Manifesto #Electiomns2022 #ZeePhh

https://t.co/5PmwC3bbI1","पंजाब, हरियाणा, हिमाचल और जम्मू-कश्मीर की ख़बरों के लिए बने रहिए हमारे साथ... Follow Us- @ZeePunjabHH",1,0,0,0,"['AkaliDal', 'Manifesto', 'Electiomns2022', 'ZeePhh']"
1619,https://twitter.com/global_punjab/status/1493504950327857153,1493504950327857153,2022-02-15 08:38:22+00:00,Chandigarh,global_punjab,Global Punjab TV,False,20,0,pa,"ਰਾਹੁਲ ਗਾਂਧੀ ਨੇ ਵਿਰੋਧੀ ਪਾਰਟੀਆਂ ‘ਤੇ ਨਿਸ਼ਾਨਾ ਸਾਧਦੇ ਹੋਏ ਕਿਹਾ, ‘ਮੈਂ ਮੂੰਹ ਖੋਲ੍ਹਦਾ ਹਾਂ, ਤਾਂ ਸੋਚ ਕੇ ਬੋਲਦਾ ਹਾਂ, ਝੂਠੇ ਵਾਅਦੇ ਨਹੀਂ ਕਰਦੇ’ 
#PunjabElection #RahulGandhi #BJP #AAP #AkaliDal #AssemblyElections2022 
https://t.co/KVIZcvDSmE","A premium Punjabi Channel which is ""NIRBHAU and NIRVAIR"" connecting Punjab and Punjabi Community worldwide
FB: shorturl.at/dpvCP
YT: shorturl.at/bnpDL",0,0,0,0,"['PunjabElection', 'RahulGandhi', 'BJP', 'AAP', 'AkaliDal', 'AssemblyElections2022']"
1620,https://twitter.com/Xenohadi/status/1493499633057898503,1493499633057898503,2022-02-15 08:17:15+00:00,"New Delhi, India",Xenohadi,Aditya Lok Pathak,False,330,537,ro,Chandigarh | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for Punjab Assembly elections https://t.co/K9AEG0H0wh @PMOIndia #xenoh,"Founder & CEO - Xenohadi's Media Corporation.
Philanthropist. Journalist. Writer. Dreamchaser. Making my own brand! Guardian of an owed galaxy!",0,0,0,0,['xenoh']
1621,https://twitter.com/updeshkb/status/1493498490604843008,1493498490604843008,2022-02-15 08:12:42+00:00,India ,updeshkb,Updesh Kaur,False,2173,490,en,"@Tractor2twitr @Akali_Dal_ @INCPunjab @BJP4Punjab @AAPPunjab Hey @mahesh01344, T2T is now AAP handle😎","ਚੜ੍ਹਦੇ ਸੂਰਜ ਦੀਆਂ ਅੱਖਾਂ ਵਿੱਚ ਅੱਖ ਪਾਉਣੀ,
ਨਾਲ਼ ਦਰਿਆਵਾਂ ਰਫ਼ਤਾਰ ਸਿੱਖ ਮੇਲ੍ਹਣੀ!

#FarmersProtest🌾💚",0,0,0,0,
1622,https://twitter.com/Drsinglasangrur/status/1493498397349007362,1493498397349007362,2022-02-15 08:12:20+00:00,,Drsinglasangrur,Dr Surinder Singla Sangrur,False,48,195,en,"@thetribunechd @officeofssbadal @Akali_Dal_ People have lost faith in these manifestos by parties as these just a bundle of false promises &amp; commitments just to lure voters. Parties must make these a legal document. In new manifesto by any party , they must disclose past promises &amp; solid reasons for not fulfilling those .","Chest & TB Specialist, Assistant Civil Surgeon( Retd.) Sangrur ( PB), Diploma in Journalism , Former State Secretary IMA Punjab,, Punjab Govt’s State Awardee",0,0,0,0,
1623,https://twitter.com/dixit_aman/status/1493498250711552000,1493498250711552000,2022-02-15 08:11:45+00:00,Chandigarh,dixit_aman,Amandeep Dixit,False,149,647,en,"Manifesto of @Akali_Dal_ released today. Race course, film city, 7cr to @Olympics medalist and free bees also. Days before #2022elections #PunjabElections2022 Manifesto released by @officeofssbadal https://t.co/pxVQ7ac6aS",Senior Correspondent with Republic TV,2,1,0,0,"['2022elections', 'PunjabElections2022']"
1624,https://twitter.com/arthparkash1/status/1493498199797280769,1493498199797280769,2022-02-15 08:11:33+00:00,India,arthparkash1,Arth Parkash,False,148,575,en,"Click on the link below to read the full news
👇👇
https://t.co/Je9jmQGUys
...........
#AshwaniKumar  @INCIndia  @BJP4India @Akali_Dal_  @AamAadmiParty https://t.co/d0Gg6nbsSV","Official account of daily leading Hindi newspaper in North India.
follow us on instagram at arth_parkash",1,0,0,0,['AshwaniKumar']
1625,https://twitter.com/Tractor2twitr/status/1493497292984258562,1493497292984258562,2022-02-15 08:07:57+00:00,"Ludhiana, India",Tractor2twitr,Tractor2ਟਵਿੱਟਰ,False,55568,165,en,"In these 2022 elections, average assets per candidate is Rs 4.31 Crores 😎

Party wise avg assets per candidate:
@INCPunjab Rs 13.27 Cr
@Akali_Dal_ Rs 12.69 Cr 
@BJP4Punjab Rs 7.69 Cr
@AAPPunjab Rs 7.03 Cr

Sadly, money dominated the capabilities",Tractor To Twitter is a campaign to support protesting farmers on social media against the farm bills | #FarmersWon | #Tractor2Twitter,27,27,0,1,
1626,https://twitter.com/thetribunechd/status/1493496228285652992,1493496228285652992,2022-02-15 08:03:43+00:00,Chandigarh,thetribunechd,The Tribune,True,149938,325,en,"#PunjabPollsWithTribune| @officeofssbadal releases SAD-BSP #manifesto for #PunjabElections2022; free 400 units of #electricity for poor, Rs 10 lakh card for students
@Akali_Dal_ 
https://t.co/X3IFL7JZBS","Official Twitter handle of The Tribune, North India’s oldest and most trusted newspaper, published from Chandigarh, India. facebook.com/TheTribuneChd",1,0,0,2,"['PunjabPollsWithTribune', 'manifesto', 'PunjabElections2022', 'electricity']"
1627,https://twitter.com/kamaljitsandhu/status/1493495361192677379,1493495361192677379,2022-02-15 08:00:16+00:00,"Delhi, Ncr ",kamaljitsandhu,kamaljit sandhu,True,19367,1255,en,"Sukhbir badal: political parties , before elections release their manifesto
 But beyond Akali dal there is rarity in terms of implementation of Manifesto.  Congress has implemented five pc of manifesto and aap is anti punjab party https://t.co/Tk4yfWptBY","journalist. Views here my own, RT's made in personal capacity and are not necessarily endorsement.",3,0,0,0,
1628,https://twitter.com/NewsbuzzLive/status/1493494596894089217,1493494596894089217,2022-02-15 07:57:14+00:00,INDIA,NewsbuzzLive,NEWS BUZZ,False,84,0,en,"Punjab Assembly Election 2022: Aam Aadmi Party snatched Jaitu reserved seat from Congress, Akali Dal slipped to third position https://t.co/n5QzGrizGL",NEWSBUZZ.LIVE,0,0,0,0,
1629,https://twitter.com/newsindia24x7_/status/1493494546055200772,1493494546055200772,2022-02-15 07:57:02+00:00,India,newsindia24x7_,newsindia24x7,False,4050,51,hi,"Breaking : पंजाब चुनाव के लिए अकाली दल का घोषणा पत्र जारी

#PunjabChunav2022 #PunjabElections2022 

@Akali_Dal_ @rajeevlav @officeofssbadal https://t.co/lReSpDZsmt","News India 24x7 Live TV: देश प्रदेश के ताजा समाचार । Breaking News, Latest Updates of Politics, Sports, Business, Crime, Bollywood, National, International.",2,0,0,0,"['PunjabChunav2022', 'PunjabElections2022']"
1630,https://twitter.com/umeshdewan/status/1493493500628799493,1493493500628799493,2022-02-15 07:52:52+00:00,India,umeshdewan,Umesh Dewan,False,2055,156,en,"#PunjabElections2022
Whether scales balance in favour of @Akali_Dal_ or not is a question that the voters alone can answer on February 20!

Worth Reading! Good Ground Report by @SobhanaNair of @the_hindu

@nistula @vasudevavikas @MaliniP 

#PunjabElections
https://t.co/vfXFUH28Lu","Had cut my teeth at @htTweets @timesofindia @thetribunechd & @DivyaHimachal. PG Journalism. @PAU_LDH Topper.
Defence Correspondents' Course - 2009 Batch 🇮🇳",5,5,0,0,"['PunjabElections2022', 'PunjabElections']"
1631,https://twitter.com/BehlNavin/status/1493492812951678977,1493492812951678977,2022-02-15 07:50:09+00:00,,BehlNavin,Naveen Behl,False,8,30,tl,"More slogans 
Cong: Congress hi Aaoogi (Cong vl come)
BJP: Jo Ram ko laaye hai, hum unko le Kar aayenge,( we vl bring them, who brought the Ram)
AAP: Hunn Nahi Khawaange Dhokha,(Now vl not cm into trap)
SAD: AA gaya Akali Dal (Akali party has come)",Unpredictable,0,0,0,0,
1632,https://twitter.com/BrarH3M/status/1493491469369638920,1493491469369638920,2022-02-15 07:44:48+00:00,CHD/PB/HRY,BrarH3M,HBrar,False,428,616,en,"@Tractor2twitr @Akali_Dal_ @AAPPunjab @BJP4Punjab @ssmpunjab @INCPunjab Didn't see list from others. Here's AAP's list with details.

https://t.co/xrx27scJpq","ਜਦੋਂ ਵੀ ਮੈਂ ਦੁਨੀਆਂ ਤੋਂ ਜਾਵਾਂ,
ਮੈਂ ਫਿਰ ਮੁੜ ਦੋਬਾਰਾ ਆਵਾਂ,
ਭਾਵੇਂ ਜੋ ਵੀ ਜੂਨ ਹੰਢਾਵਾਂ,
ਦੇਸ ਮੇਰਾ ਹੋਵੇ ਪੰਜਾਬ!",1,0,1,0,
1633,https://twitter.com/BharatLive3/status/1493491460292943872,1493491460292943872,2022-02-15 07:44:46+00:00,,BharatLive3,Bharat Live,False,7,64,hi,"Akali Dal ने जारी किया गठबंधन का मेनिफेस्टो, पेंशन बढ़ाने सहित किए ये बड़े ऐलान https://t.co/XPiiGrjNDc",Latest News,1,0,0,0,
1634,https://twitter.com/l_ranvijay/status/1493491274938085378,1493491274938085378,2022-02-15 07:44:02+00:00,India 🇮🇳,l_ranvijay,@Jai Hind,False,933,2541,en,Khalistani AAP Aa Rha Hai .. !! Congress Around 20-25 Seats . Akali Dal 3-4 Seats BJP Capitain 5-7 Seats Rest AAP... https://t.co/e2ChkDGTbj,Crazy Nationalist ! Hindu First !! Chartered Accountant !!,1,1,0,2,
1635,https://twitter.com/GulistanNewsTV/status/1493491128506617859,1493491128506617859,2022-02-15 07:43:27+00:00,Jammu And Kashmir,GulistanNewsTV,Gulistan News,False,20317,4,en,#Chandigarh | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for Punjab Assembly elections https://t.co/tW7bhuI8SA,Gulistan News is the satellite News Channel which reports relevant news stories from India & across the World. Main focus on the ground issues & news from J&K.,3,0,0,0,['Chandigarh']
1636,https://twitter.com/indiavoicenews/status/1493490833307607046,1493490833307607046,2022-02-15 07:42:17+00:00,"New Delhi, Delhi",indiavoicenews,India Voice,False,2565,485,hi,"#Punjab: शिरोमणि अकाली दल और बहुजन समाज पार्टी ने संयुक्त रूप से अपना घोषणा पत्र जारी किया। 

#PunjabElections2022 @Akali_Dal_ @officeofssbadal @bspindia https://t.co/dXF9YgFk8F","Official Twitter account of India Voice News Channel broadcasting news of UP, Uttarakhand, Bihar, Jharkhand, MP, Chhattisgarh & NCR. 

TATA SKY : 551 | JIO TV",0,0,0,0,"['Punjab', 'PunjabElections2022']"
1637,https://twitter.com/VineshKataria/status/1493490190790234113,1493490190790234113,2022-02-15 07:39:43+00:00,,VineshKataria,Vinesh Kataria,False,1025,211,ro,Chandigarh: @Akali_Dal_ &amp; BSP release manifesto for #PunjabElections2022 https://t.co/6m7HKkENSm,,2,0,0,0,['PunjabElections2022']
1638,https://twitter.com/News1IndiaTweet/status/1493490167880970240,1493490167880970240,2022-02-15 07:39:38+00:00,"Noida, India",News1IndiaTweet,News1Indiatweet,True,12631,9,hi,"#Punjab: शिरोमणि अकाली दल और बहुजन समाज पार्टी ने 
संयुक्त रूप से अपना घोषणा पत्र जारी किया। 
#PunjabElections2022 @Akali_Dal_ @bspindia #News1indiaTweet https://t.co/VWOsD1sODW","News1India 24×7 सैटेंलाइट न्यूज़ चैनल है,जो आपको वो हर खबर देता है जिसकी आपको तलाश होतीहै facebook  facebook.com/News1IndiaMedia",6,0,0,0,"['Punjab', 'PunjabElections2022', 'News1indiaTweet']"
1639,https://twitter.com/JagranEnglish/status/1493489281746161664,1493489281746161664,2022-02-15 07:36:07+00:00,"New Delhi, India",JagranEnglish,Jagran English,True,14095,40,en,"#PunjabElections2022 | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for Punjab Assembly elections

ANI

More: https://t.co/l3bgnHe0fV

#ElectionsWithJagran @Akali_Dal_ @officeofssbadal https://t.co/YtRU0znqdL","Jagran English the new age Trending News site. Check out english.jagran.com for all latest & top trends across globe  

Instagram: bit.ly/3A2IvW1",1,0,0,0,"['PunjabElections2022', 'ElectionsWithJagran']"
1640,https://twitter.com/NewsMobileIndia/status/1493488907001819136,1493488907001819136,2022-02-15 07:34:37+00:00,India,NewsMobileIndia,NewsMobile,True,17148,93,en,"🔲 #Chandigarh | @Akali_Dal_  and @bspindia release joint manifesto for Punjab Assembly elections

#PunjabElections2022 https://t.co/T2izRMcYV0",NewsMobile is a fact checked mobile news and content platform and busts fake news. We are a signatory to IFCN code of principles  founded by @isaurabhshukla,0,0,0,0,"['Chandigarh', 'PunjabElections2022']"
1641,https://twitter.com/ZEEUPUK/status/1493488863947341826,1493488863947341826,2022-02-15 07:34:27+00:00,India,ZEEUPUK,Zee Uttar Pradesh Uttarakhand,True,45420,44,hi,"पंजाब: शिरोमणि अकाली दल और बहुजन समाज पार्टी ने संयुक्त रूप से अपना घोषणा पत्र जारी किया।
#Punjabelections2022 @Akali_Dal_ https://t.co/OIoNmPhTnl","ZEE उत्तर प्रदेश-उत्तराखंड, 'खबर में रहिए'
Official Twitter Account",2,0,0,0,['Punjabelections2022']
1642,https://twitter.com/Therealtalkin/status/1493488476159090690,1493488476159090690,2022-02-15 07:32:55+00:00,,Therealtalkin,Tʜᴇ Rᴇᴀʟ Tᴀʟᴋ,False,391,34,ro,"#Chandigarh | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for #PunjabAssemblyelections

#TheRealTalkin(ANI) https://t.co/KtjWnD46gi","#𝙏𝙧𝙪𝙩𝙝  𝙗𝙚𝙝𝙞𝙣𝙙 𝙩𝙝𝙚 𝙎𝙘𝙚𝙣𝙚   📸🎙️🔄
. 
#We are here to make you confront reality!
Walk on the road to the truth with us! 
RTs not endorsement!",2,2,0,0,"['Chandigarh', 'PunjabAssemblyelections', 'TheRealTalkin']"
1643,https://twitter.com/htTweets/status/1493488287700631553,1493488287700631553,2022-02-15 07:32:10+00:00,India,htTweets,Hindustan Times,True,8481799,156,en,"#PunjabElections2022 | @Akali_Dal_ and @bspindia release joint manifesto for #PunjabElections2022 

Track all election updates here -https://t.co/FYa4GOy6lu

#ElectionsWithHT  
📸: ANI https://t.co/U7qewGsL3d",One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,14,2,0,0,"['PunjabElections2022', 'PunjabElections2022', 'ElectionsWithHT']"
1644,https://twitter.com/jagratilahar/status/1493488177142657026,1493488177142657026,2022-02-15 07:31:43+00:00,ludhiana,jagratilahar,jagratilahar.com,False,1058,372,hi,"Shiromani Akali Dal Is Live Now — शिरोमणि अकाली दल ने जारी किया चुनाव मैनिफेस्टो, किया बड़ी सौगातों का ऐलान https://t.co/wt6TTvSfIy @Akali_Dal_ @officeofssbadal @drcheemasad","Editor-in-chief 
facebook.com/jagratilehar/",0,0,0,0,
1645,https://twitter.com/News1bharat/status/1493487926830776323,1493487926830776323,2022-02-15 07:30:44+00:00,"Patna, India",News1bharat,न्यूज1 भारत,False,128,1423,und,@Akali_Dal_ @officeofssbadal #PunjabElections https://t.co/kdEJESxucO,"facebook.com/newsone.bharat…
Instagram- news1bharat",0,0,0,0,['PunjabElections']
1646,https://twitter.com/ptcnews/status/1493487691216080898,1493487691216080898,2022-02-15 07:29:47+00:00,"Mohali, India",ptcnews,ਪੀਟੀਸੀ ਨਿਊਜ਼ | PTC News,True,49697,6,en,"With a few days to go for the #PunjabAssemblyelections2022, the Shiromani Akali Dal president Sukhbir Singh Badal released #SADBSPmanifesto.

#PunjabElections2022 #PunjabPollsWithPTC #PunjabPolls #SADForPunjab 

https://t.co/ikY7UcatRV","Official Twitter account of PTC NEWS, the leading Punjabi News channel, a source of all news related to Punjab and Punjabiyat worldwide.",0,0,0,0,"['PunjabAssemblyelections2022', 'SADBSPmanifesto', 'PunjabElections2022', 'PunjabPollsWithPTC', 'PunjabPolls', 'SADForPunjab']"
1647,https://twitter.com/timesofindia/status/1493487411456020480,1493487411456020480,2022-02-15 07:28:41+00:00,New Delhi,timesofindia,The Times Of India,True,14391185,458,ro,Chandigarh | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for Punjab Assembly elections (ANI) https://t.co/fKhd2prUOr,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",11,1,0,1,
1648,https://twitter.com/ANI/status/1493487254568062981,1493487254568062981,2022-02-15 07:28:03+00:00,India,ANI,ANI,True,6883100,0,ro,Chandigarh | Shiromani Akali Dal and Bahujan Samaj Party release joint manifesto for Punjab Assembly elections https://t.co/mecuXnP8x2,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles facebook.com/ANINEWS.IN",130,3,5,1,
1649,https://twitter.com/nksharma112/status/1493485232863191042,1493485232863191042,2022-02-15 07:20:01+00:00,"Zirakpur, Punjab",nksharma112,N K Sharma,True,3534,6,en,"Big jolt to BJP in Dera Bassi constituency as Sarbjeet Kaur Sekhon distt general secretary BJP joined Shiromani Akali Dal. Welcomed her to party fold and assured respect and recognition in Akali Dal.
#AaRihaAkaliDal #VoteFor_SAD_BSP_Alliance #isupportnksharma #votefornksharma https://t.co/YbpFHz6b7h",MLA Derabassi | Spokesperson Akali Dal & President Trade Wing Shiromani Akali Dal @Akali_Dal_,17,2,1,1,"['AaRihaAkaliDal', 'VoteFor_SAD_BSP_Alliance', 'isupportnksharma', 'votefornksharma']"
1650,https://twitter.com/news18dotcom/status/1493484568929652744,1493484568929652744,2022-02-15 07:17:23+00:00,India,news18dotcom,News18.com,True,160796,175,en,"#ElectionsWithNews18 | Having broken up with the Shiromani Akali Dal, the BJP is now independently trying to make inroads in Punjab and fighting a long-term battle that goes beyond the February 20 elections. 

#PunjabElections
@arsh11kaur reports.

https://t.co/NPV8ENgFlT https://t.co/iB8lZskgWI","More than just news, analysis & opinion. The digital platform of @CNNnews18

We're now on Telegram: t.me/news18dotcom",7,1,1,3,"['ElectionsWithNews18', 'PunjabElections']"
1651,https://twitter.com/ManjeetMundian/status/1493478836142370817,1493478836142370817,2022-02-15 06:54:36+00:00,,ManjeetMundian,Manjeet Mundian,False,12,440,en,@StocksFighter The Golden temple was not occupied until late 1981. Indira Gandhi planted Sant Bhindaraawaale against Akali Dal but he turn himself against Indira after finding the fact of her master plan that irritated Gandhi and she took this step way before 1982 to attack on Golden Temple.,,0,0,0,2,
1652,https://twitter.com/shavakanand/status/1493478584618393601,1493478584618393601,2022-02-15 06:53:36+00:00,India,shavakanand,Anand Singh 🇮🇳,False,399,739,hi,"आरोप सिद्धू @sherryontopp पर हैं
केजरीवाल कह रहे हैं कि हमारे सर्वे में दोनों दिग्गज हार रहे हैं, जीवन ज्योत जीत रही हैं
@jeevanjyot20 
@AamAadmiParty 
@Akali_Dal_ https://t.co/KJiYxKLrqN",Journalist @Zee_Hindustan | Sports/Cricket. Ex @NewsNation | Views are personal.,0,0,0,0,
1653,https://twitter.com/ravi_dagar/status/1493477091446181889,1493477091446181889,2022-02-15 06:47:40+00:00,Palwal,ravi_dagar,GymHolic,False,5,32,en,@Akali_Dal_ Best wishes to Bains sahab and good luck for the Elections.,,0,0,0,0,
1654,https://twitter.com/rubbal13632599/status/1493476999842906112,1493476999842906112,2022-02-15 06:47:18+00:00,,rubbal13632599,rubbal,False,1,5,en,@Akali_Dal_ salute,,0,0,0,0,
1655,https://twitter.com/mannasingh1962/status/1493476451739312128,1493476451739312128,2022-02-15 06:45:08+00:00,"Amritsar, India",mannasingh1962,Manna Singh Bhatia,False,10,289,en,@officeofssbadal @ArvindKejriwal @HTPunjab @aajtak @ptcnews @ndtv @News18Punjab @JagbaniOnline @PrimeAsiaTV @ZeePunjabHH @thetribunechd slowly but steadily @Akali_Dal_ is making its presence felt and posing tough fight. hung assembly seems target even if not succeeded in Gov't formation. bjp is showing its large heartless not falling Big badal's Gov't as it's akali dal tolerating @BJP4Punjab and shouldering it.,"ਵਸਦੀ ਸਘਣ ਅਪਾਰ ਅਨੂਪ ਰਾਮਦਾਸ ਪੁਰ ।।
ਅੰਮ੍ਰਿਤਸਰ ਸਤਿਗੁਰ ਸਤਿਵਾਦੀ   ਜਿਤ ਨਾਤੈ ਕਊਆ ਹੰਸ ਹੋਵੈ।",0,0,0,0,
1656,https://twitter.com/DainikBhaskar/status/1493473901862526981,1493473901862526981,2022-02-15 06:35:00+00:00,India,DainikBhaskar,Dainik Bhaskar,True,2174496,119,hi,"आज शिरोमणि अकाली दल का मेनिफेस्टो:​​​​​​​सुखबीर बादल करेंगे जारी; BSP नेता होंगे साथ; गरीब और पिछड़े वर्ग के लिए बड़े चुनावी वादों की तैयारी
https://t.co/PnO8IzWTp4
#punjab #election #manifesto #akalidal @officeofssbadal @Akali_Dal_","India's Biggest Hindi Newspaper & News App. For Realtime News Updates, Local News for 2000 cities, Short Video News, Download our App: dainik-b.in/riOAhsOKg6",21,0,0,0,"['punjab', 'election', 'manifesto', 'akalidal']"
1657,https://twitter.com/IndSpeaks_/status/1493472974095396864,1493472974095396864,2022-02-15 06:31:19+00:00,"Bhopal, India",IndSpeaks_,IndiaSpeaks_🇮🇳#PakhandMantri,False,76,148,en,"@RaviSinghKA @mssirsa is this you? Who was agitating with Farmers? Shame on you. Now ask him how will ge return 700 martyred farmers. Declare them Martyr. Mark a day for them for national memory. No, you all are sold slaves.

@RakeshTikaitBKU @OfficialBKU #FarmersProtest @Akali_Dal_","Strong belief in Humanity & pride on Indianism | Great respect to our martyred soldiers 🇮🇳
A proud citizen of Indian Republic
Jio aur jeene do",0,0,0,0,['FarmersProtest']
1658,https://twitter.com/_Urx_Ammu/status/1493471767863590918,1493471767863590918,2022-02-15 06:26:31+00:00,,_Urx_Ammu,._A.m.r.i.t_sharma,False,3,20,in,@Akali_Dal_ waheguru ji,akali sarkar zindabad,0,0,0,0,
1659,https://twitter.com/_Urx_Ammu/status/1493471686322057219,1493471686322057219,2022-02-15 06:26:12+00:00,,_Urx_Ammu,._A.m.r.i.t_sharma,False,3,20,pa,@Akali_Dal_ ਹਰ ਇੱਕ ਘਰ ਨੂੰ ਦੀਵਾਲੀ ਵਾਂਗ ਰੁਸ਼ਨਾਉਣ ਲਈ ਅਕਾਲੀ ਦਲ ਕੱਟੇ ਹੋਏ ਕੁਨੈਕਸ਼ਨ ਦੁਬਾਰਾ ਬਹਾਲ ਕਰੇਗਾ ਅਤੇ ਚਾਰ ਸੌ ਯੂਨਿਟ ਦੀ ਬਿਜਲੀ ਹਰੇਕ ਪੰਜਾਬ ਵਾਸੀ ਨੂੰ ਫਰ੍ਰੀ ਦੇਵੇਗਾ#AaRihaAkaliDal,akali sarkar zindabad,0,0,0,0,
1660,https://twitter.com/_Urx_Ammu/status/1493471652184682500,1493471652184682500,2022-02-15 06:26:03+00:00,,_Urx_Ammu,._A.m.r.i.t_sharma,False,3,20,pa,@Akali_Dal_ ਕਿਸਾਨਾਂ ਲਈ ਦੱਸ ਰੁਪਏ ਲਿਟਰ ਸਸਤਾ ਡੀਜ਼ਲ ਜੋ ਖੇਤੀ ਲਈ ਦਿੱਤਾ ਜਾਵੇਗਾ ਬਹੁਤ ਵੱਡਾ ਅਤੇ ਸ਼ਲਾਘਾਯੋਗ ਕੰਮ ਹੋਵੇਗਾ ਜੋ ਕਿ ਅਕਾਲੀ ਦਲ ਨੇ ਪਹਿਲ ਕੀਤੀ ਹੈ #AaRihaAkaliDal,akali sarkar zindabad,0,0,0,0,['AaRihaAkaliDal']
1661,https://twitter.com/aryanwarrior75/status/1493470828876365824,1493470828876365824,2022-02-15 06:22:47+00:00,,aryanwarrior75,Aryan Warrior,False,125,466,in,@captsinghjs 27% pe to Jeet jayegi Akali Dal!,"Proud Indian 🇮🇳 #trading  #investing
#cricket #tennis
#music 
Bathroom Singer😁",0,0,0,0,
1662,https://twitter.com/realtimesLIVE/status/1493469948844388353,1493469948844388353,2022-02-15 06:19:17+00:00,"Raipur, India",realtimesLIVE,Real Times܁,False,1812,3143,hi,Congress और Akali Dal में फिक्सिंग को लेकर बोले Arvind Kejriwal- इस बार दो बड़े दिग्गजों को हराएगी एक आम महिला https://t.co/SvZNfP2YTo,,0,0,0,0,
1663,https://twitter.com/sukhdee50014384/status/1493468387648802817,1493468387648802817,2022-02-15 06:13:05+00:00,,sukhdee50014384,sukhdeepbhullar,False,0,11,en,@Akali_Dal_ salute,,0,0,0,0,
1664,https://twitter.com/sukhdee50014384/status/1493468296477220865,1493468296477220865,2022-02-15 06:12:43+00:00,,sukhdee50014384,sukhdeepbhullar,False,0,11,pa,@Akali_Dal_ ਹਰ ਇੱਕ ਘਰ ਨੂੰ ਦੀਵਾਲੀ ਵਾਂਗ ਰੁਸ਼ਨਾਉਣ ਲਈ ਅਕਾਲੀ ਦਲ ਕੱਟੇ ਹੋਏ ਕੁਨੈਕਸ਼ਨ ਦੁਬਾਰਾ ਬਹਾਲ ਕਰੇਗਾ ਅਤੇ ਚਾਰ ਸੌ ਯੂਨਿਟ ਦੀ ਬਿਜਲੀ ਹਰੇਕ ਪੰਜਾਬ ਵਾਸੀ ਨੂੰ ਫਰ੍ਰੀ ਦੇਵੇਗਾ#AaRihaAkaliDal,,0,0,0,0,
1665,https://twitter.com/sukhdee50014384/status/1493468206840758277,1493468206840758277,2022-02-15 06:12:22+00:00,,sukhdee50014384,sukhdeepbhullar,False,0,11,pa,"@Akali_Dal_ ਗਰੀਬ ਲੋਕਾਂ ਲਈ ਆਟਾ ਦਾਲ ਸਕੀਮ ਸ਼ੁਰੂ ਕਰਕੇ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਨੇ ਲੋਕਾਂ ਦਾ ਜੀਵਨ ਕੀਤਾ ਆਸਾਨ।।
#AaRihaAkaliDal",,0,0,0,0,['AaRihaAkaliDal']
1666,https://twitter.com/Parmanu4u/status/1493467542660141063,1493467542660141063,2022-02-15 06:09:44+00:00,,Parmanu4u,Parmanu!,False,5,73,en,@captsinghjs AAP and Akali dal will meet and AK will be the CM.....strong possibility of same.,The less competent should not judge the more competent -Himmat Singh  Spl operation 1.5!,0,0,0,1,
1667,https://twitter.com/Madhok_14/status/1493467224455061509,1493467224455061509,2022-02-15 06:08:28+00:00,India,Madhok_14,Sameer Madhok,False,33,46,et,"@mahesh01344 @Tractor2twitr @Akali_Dal_ @AAPPunjab @BJP4Punjab @ssmpunjab @INCPunjab Sabke Election affidavit check kar and prove kar varna,  Tu political Andh bhkt he hai dimag se Pedro","I am a law degree graduate, studied civil and criminal law of 🇮🇳, cyber law & master’s of international business management with international law #lawyer",0,0,0,0,
1668,https://twitter.com/captsinghjs/status/1493466498559471616,1493466498559471616,2022-02-15 06:05:35+00:00,India ,captsinghjs,Indigenous 🇮🇳,False,31189,6865,en,"Dear Editors of News Channels ( Delhi Based ) , you all are under estimating Akali Dal in Punjab Elections....pls remember they have a fixed vote bank of 27 % in Punjab and can go further up this time. https://t.co/w4PxoEYbvZ",From The Land Of Brave Hearts : Everlasting Association with Olive Greens.,265,26,3,11,
